"title","artists","date","duration","genre","award","nation"
"Shape of You","Ed Sheeran","6 gennaio 2017","3:53","Tropical house","6_platino","dk"
"Wake Me Up","Avicii","17 giugno 2013","4:09","Progressive house,,Alternative dance,,Folktronica","6_platino","dk"
"Despacito","Luis Fonsi","13 gennaio 2017  (vedi date di pubblicazione)","3:47","Pop latino,,Reggaeton","6_platino","dk"
