"title","artists","date","duration","genre","award","nation"
"Funkytown","Lipps Inc.","marzo 1980","3:58","Funk,,Disco","2_platino","can"
"Evacuate the Dancefloor","Cascada","29 giugno 2009","3:28","Dance","2_platino","can"
"DJ Got Us Fallin' in Love","Usher","13 luglio 2010","3:42","Dance pop,,Pop rap,,Eurodance","2_platino","can"
"G.D.F.R.","Flo Rida","21 ottobre 2014","3:10","Trap","2_platino","can"
"Dusk Till Dawn","Zayn","7 settembre 2017","4:27","Pop","2_platino","can"
"Bartier Cardi","Cardi B","22 dicembre 2017","3:44","Trap","2_platino","can"
"First Time","Kygo,Ellie Goulding","28 aprile 2017","3:13","Tropical house","2_platino","can"
"Applause","Lady Gaga","12 agosto 2013","3:32","Elettropop,,Eurodance","2_platino","can"
"Die Another Day","Madonna","22 ottobre 2002","4:38","Electroclash,,Elettropop","2_platino","can"
"Diana","Bryan Adams","1985","3:54","Rock","2_platino","can"
"Fast Car","Tracy Chapman","6 aprile 1988","4:56","Folk","2_platino","can"
"Gimme More","Britney Spears","25 settembre 2007","4:11","Elettropop,,Dance","2_platino","can"
"Glorious","Macklemore","15 giugno 2017","3:40","Hip hop,,Pop rap","2_platino","can"
"Freaky Friday","Lil Dicky","15 marzo 2018","3:40","Comedy hip hop,,Synth pop","2_platino","can"
"For Free","DJ Khaled","17 giugno 2016","3:03","East Coast hip hop,,Dancehall reggae","2_platino","can"
"Eye of the Tiger","Survivor","8 maggio 1982","4:05","Hard rock,,Album-oriented rock","2_platino","can"
"Goodbye","Spice Girls","8 dicembre 1998  (US)  14 dicembre 1998  (UK)","4:20,(radio edit),4:44 (single version)
4:35 (music video)","Pop","2_platino","can"
"Girl on Fire","Alicia Keys","4 settembre 2012","3:44","Soul,,Contemporary R&B,,Pop","2_platino","can"
"(Everything I Do) I Do It for You","Bryan Adams","18 giugno 1991","6:34,(versione album),,4:06,(versione ridotta)","Pop rock,,Soft rock,,Power ballad","2_platino","can"
"Hideaway","Kiesza","11 aprile 2014","4:11","Dance pop","2_platino","can"
"Girls Just Want to Have Fun","Cyndi Lauper","6 settembre 1983","3:58","Dance pop,,Synth pop","2_platino","can"
"Don't Call Me Up","Mabel","18 gennaio 2019","2:58","Tropical house,,Pop","2_platino","can"
"Greatest Hits","Gipsy Kings","1994","66:57","Flamenco,,World music,,Rumba","2_platino","can"
"God Is a Woman","Ariana Grande","13 luglio 2018  (vedi date di pubblicazione)","3:17","Trap,,Contemporary R&B,,Pop rap","2_platino","can"
"Godzilla","Eminem","31 gennaio 2020","3:30","Hip hop","2_platino","can"
"Hold Me While You Wait","Lewis Capaldi","3 maggio 2019","3:25","Pop","2_platino","can"
"Girlfriend","Avril Lavigne","7 febbraio 2007    19 marzo 2007    2 aprile 2007  ","3:37","Pop punk,,Pop rock","2_platino","can"
"Head Above Water","Avril Lavigne","19 settembre 2018","3:40","Pop rock,,Musica cristiana contemporanea","2_platino","can"
"Good as Hell","Lizzo","8 marzo 2016","2:39","Pop","2_platino","can"
"Heart Attack","Demi Lovato","24 febbraio 2013","3:31","Elettropop","2_platino","can"
"Hey, Soul Sister","Train","11 agosto 2009 (Stati Uniti)  marzo 2010 (Europa)","3:37","Pop rock,,Folk rock,,Roots rock","2_platino","can"
"Habits (Stay High)","Tove Lo","6 dicembre 2013","3:28","Pop,,Elettropop","2_platino","can"
"Good for You","Selena Gomez","22 giugno 2015","3:40","Pop,,Electro-R&B","2_platino","can"
"Heartless","The Weeknd","27 novembre 2019","3:20","","2_platino","can"
"Hips Don't Lie","Shakira","28 febbraio 2006","3:41","Salsa,,World music","2_platino","can"
"How Do You Sleep?","Sam Smith","19 luglio 2019","3:22","Pop,,Dance pop","2_platino","can"
"Higher Love","Kygo,Whitney Houston","28 giugno 2019","3:48","Tropical house","2_platino","can"
"How Long","Charlie Puth","5 ottobre 2017","3:18","Pop,,Funk","2_platino","can"
"I Miss You","Clean Bandit","27 ottobre 2017","3:25","Dance pop","2_platino","can"
"Hold Back the River","James Bay","17 novembre 2014","4:03","Indie rock,,Folk rock","2_platino","can"
"Hurt Me Tomorrow","K'naan","1 maggio 2012","3:47","Pop rap,,Pop soul","2_platino","can"
"I Cry","Flo Rida","18 settembre 2012","3:42","Hip house,,Dance pop","2_platino","can"
"I Like Me Better","Lauv","19 maggio 2017","3:17","Pop","2_platino","can"
"If the World Was Ending","JP Saxe","19 ottobre 2019","3:28","Pop soul","2_platino","can"
"Green Light","Lorde","3 marzo 2017","3:54","Elettropop,,Power pop,,Dance pop,,Post-disco","2_platino","can"
"If We Ever Meet Again","Timbaland","15 febbraio 2010  (Regno Unito)  16 febbraio 2010  (Stati Uniti)","4:53,(album version),,4:23,(radio edit)","Elettropop,,Contemporary R&B","2_platino","can"
"Hung Up","Madonna","17 ottobre 2005","5:36,(Album Version),,3:23,(Radio Edit)","Dance pop,,Disco","2_platino","can"
"I Don't Wanna Live Forever","Zayn,Taylor Swift","9 dicembre 2016","4:05","Pop","2_platino","can"
"Jar of Flies","Alice in Chains","25 gennaio 1994","30:49","Grunge,,Alternative metal,,Hard rock","2_platino","can"
"I'm a Mess","Bebe Rexha","15 giugno 2018","3:15","Pop","2_platino","can"
"In My Head","Jason Derulo","22 febbraio 2010","3:21","Contemporary R&B,,Rock elettronico","2_platino","can"
"If I Were a Boy","Beyoncé","8 ottobre 2008","4:10","Pop","2_platino","can"
"ILY (I Love You Baby)","Surf Mesa","26 novembre 2019","2:56","Electronic dance music","2_platino","can"
"In Your Eyes","The Weeknd","24 marzo 2020","3:57","Post-disco,,Synth pop","2_platino","can"
"Irreplaceable","Beyoncé","26 ottobre 2006    4 novembre 2006   5 dicembre 2006 ","3:47","Contemporary R&B,,Pop","2_platino","can"
"Love Someone","Lukas Graham","7 settembre 2018","3:25","Pop","2_platino","can"
"Kiss Kiss","Chris Brown","1º settembre 2007","4:10","Pop rap,,Contemporary R&B","2_platino","can"
"Love Somebody","Maroon 5","14 maggio 2013","3:49","Pop rock,,Soft rock,,Dance pop","2_platino","can"
"In My Mind","Dynoro,Gigi D'Agostino","8 giugno 2018","3:03","Future House","2_platino","can"
"Laugh Now Cry Later","Drake","14 agosto 2020","4:21","Hip hop","2_platino","can"
"Love Story","Taylor Swift","12 settembre 2008  (date di pubblicazione)","3:56","Country pop","2_platino","can"
"Latch","Disclosure","8 ottobre 2012","4:16","Deep house,,UK garage,,Synth pop","2_platino","can"
"It Will Rain","Bruno Mars","27 settembre 2011","4:17","Soul,,Soft rock,,Contemporary R&B","2_platino","can"
"July","Noah Cyrus","31 luglio 2019","2:36","","2_platino","can"
"Lay It All on Me","Rudimental","25 settembre 2015","4:02,(versione album),,3:30,(versione radiofonica)","Dance pop","2_platino","can"
"Myself","Nav","12 gennaio 2016","3:45","Cloud rap","2_platino","can"
"Lose You to Love Me","Selena Gomez","23 ottobre 2019  (vedi date di pubblicazione)","3:26","Pop","2_platino","can"
"My Life Would Suck Without You","Kelly Clarkson","13 gennaio 2009","3:32","Elettropop,,Pop rock","2_platino","can"
"It's You","Ali Gatie","14 giugno 2019","3:32","Contemporary R&B,,Pop","2_platino","can"
"Love Myself","Hailee Steinfeld","7 agosto 2015","3:38","Elettropop,,Dance pop","2_platino","can"
"Magnolia","Playboi Carti","13 giugno 2017","3:02","Hip hop,,Trap","2_platino","can"
"Meet Me Halfway","Black Eyed Peas,,accreditati come The Black Eyed Peas","23 settembre 2009","4:45","Elettrorap","2_platino","can"
"Marry You","Bruno Mars","22 agosto 2011","3:50","Pop,,Doo-wop","2_platino","can"
"LoveGame","Lady Gaga","24 marzo 2009","3:33","Elettropop,,Dance pop,","2_platino","can"
"Never Be Like You","Flume","16 gennaio 2016","3:55","Musica elettronica,,Elettropop","2_platino","can"
"Loyalty","Kendrick Lamar","20 giugno 2017","3:47","Hip hop,,Contemporary R&B","2_platino","can"
"A Moment Like This","Kelly Clarkson","17 settembre 2002","3:49","Pop,,Soft rock","2_platino","can"
"No Complaints","Metro Boomin","23 giugno 2017","4:25","Hip hop,,Trap","2_platino","can"
"Last Christmas","Wham!","15 dicembre 1984","4:27","New wave,,Synth pop,,Musica natalizia","2_platino","can"
"No Stylist","French Montana","20 settembre 2018","3:12","Trap,,Hip hop","2_platino","can"
"No Promises","Cheat Codes","31 marzo 2017","3:43","Electronic dance music","2_platino","can"
"My Love","Justin Timberlake","13 novembre 2006","4:41","Synth pop,,Contemporary R&B","2_platino","can"
"Mirrors","Justin Timberlake","11 febbraio 2013","8:04,(album version),,4:37,(radio edit)","Pop,,Contemporary R&B","2_platino","can"
"No Air","Jordin Sparks,Chris Brown","11 febbraio 2008","4:24","Contemporary R&B,,Pop soul","2_platino","can"
"Piece of Your Heart","Meduza","1º febbraio 2019","2:32","Electronic dance music","2_platino","can"
"Life Is Good","Future","10 gennaio 2020","3:58","Trap","2_platino","can"
"Let It Go","Idina Menzel","25 novembre 2013","3 min : 45 s","Power ballad,,Colonna sonora","2_platino","can"
"Nothing Breaks Like a Heart","Mark Ronson","29 novembre 2018","3:37","Country,,Disco,,Pop","2_platino","can"
"Photograph","Ed Sheeran","11 maggio 2015","4:18","Soft rock","2_platino","can"
"No Money","Galantis","31 marzo 2016","3:09","Nu-disco,,Electro house,,Progressive house","2_platino","can"
"Plug Walk","Rich the Kid","9 febbraio  2018","2:55","Trap","2_platino","can"
"Runaway (U & I)","Galantis","5 ottobre 2014","3:47","Progressive house","2_platino","can"
"OMG","Usher","20 marzo 2010","4:29","Elettropop,,Synth pop,,Dance pop","2_platino","can"
"Only Human","Jonas Brothers","2 luglio 2019","3:03","Reggae fusion","2_platino","can"
"Prblms","6LACK","23 settembre 2016","4:06","Alternative R&B,,Trap,,Cloud rap","2_platino","can"
"No One","Alicia Keys","10 settembre 2007","4:13","Soul,,Contemporary R&B","2_platino","can"
"Physical","Olivia Newton-John","Settembre 1981","3:45","Dance pop,,Musica da ballo","2_platino","can"
"Needed Me","Rihanna","30 marzo 2016","3:11","Dubstep,,Elettropop","2_platino","can"
"Scared to Be Lonely","Martin Garrix,Dua Lipa","27 gennaio 2017","3:40","Future bass","2_platino","can"
"...Ready for It?","Taylor Swift","24 ottobre 2017","3:28","Elettropop","2_platino","can"
"Stargazing","Kygo","22 settembre 2017","3:56","Electronic dance music","2_platino","can"
"On Top of the World","Imagine Dragons","18 marzo 2013","3:12","Indie rock","2_platino","can"
"Ride It","Regard","26 luglio 2019","2:37","Musica house","2_platino","can"
"Single Ladies (Put a Ring on It)","Beyoncé","8 ottobre 2008","3:13","Dance pop,,Contemporary R&B","2_platino","can"
"Sunday Best","Surfaces","6 gennaio 2019","2:39","Trap","2_platino","can"
"Supalonely","Benee","6 dicembre 2019","3:43","Disco,,Indie pop","2_platino","can"
"Sexy and I Know It","LMFAO","16 settembre 2011","3:19","Electronic dance music,,Musica demenziale","2_platino","can"
"These Days","Rudimental","19 gennaio 2018","3:30","Pop","2_platino","can"
"The One That Got Away","Katy Perry","26 settembre 2011","3:47","Pop rock","2_platino","can"
"Suddenly I See","KT Tunstall","29 agosto 2005   – gennaio 2006 ","3:21","Rock alternativo,,Folk","2_platino","can"
"Same Old Love","Selena Gomez","10 settembre 2015","3:49","Elettropop","2_platino","can"
"Taste","Tyga","16 maggio 2018","3:52","Gangsta rap,,Trap","2_platino","can"
"Rain on Me","Lady Gaga,Ariana Grande","22 maggio 2020","3:02","Dance pop,,Disco,,Elettropop,,Musica house","2_platino","can"
"SOS","Avicii","10 aprile 2019","2:37","Progressive house","2_platino","can"
"This Is Me","Keala Settle","26 ottobre 2017","3:54","Pop","2_platino","can"
"This Town","Niall Horan","29 settembre 2016","3:52","Folk pop","2_platino","can"
"Take Care","Drake","21 febbraio 2012","4:37","Pop rap","2_platino","can"
"What You Know Bout Love","Pop Smoke","9 ottobre 2020  (vedi date di pubblicazione)","2:40","Contemporary R&B","2_platino","can"
"Summertime Sadness","Lana Del Rey","22 giugno 2012","4:24","Trip hop,,Pop","2_platino","can"
"Walk It Talk It","Migos","18 marzo 2018","4:36","Hip hop","2_platino","can"
"Waves","Dean Lewis","30 settembre 2016","4:01","","2_platino","can"
"What the Hell","Avril Lavigne","7 gennaio 2011","3:40","Power pop,,Pop rock,,Synth pop","2_platino","can"
"Stuck with U","Ariana Grande,Justin Bieber","8 maggio 2020","3:48","Pop","2_platino","can"
"Who Do You Love","The Chainsmokers","7 febbraio 2019","3:46","Dance","2_platino","can"
"You Don't Know Me","Jax Jones","6 dicembre 2016","3:33","Dance pop,,Musica house","2_platino","can"
"South of the Border","Ed Sheeran","12 luglio 2019  (vedi date di pubblicazione)","3:24","Pop latino","2_platino","can"
"Water Under the Bridge","Adele","4 novembre 2016  (vedi date di pubblicazione)","4:00","Pop","2_platino","can"
"WAP","Cardi B","7 agosto 2020","3:07","Hip hop","2_platino","can"
"Summer Paradise","Simple Plan","13 dicembre 2011    (feat. K'naan )  17 febbraio 2012  (feat. Sean Paul )  20 marzo 2013    (feat. Taka)  27 maggio 2013  (feat. MKTO )","3:55","Pop rock,,Reggae","2_platino","can"
"Worth It","Fifth Harmony","2 marzo 2015","3:44","Contemporary R&B","2_platino","can"
"Troublemaker","Olly Murs","12 ottobre 2012","3:06","Pop,,Hip hop,,Funk rock","2_platino","can"
"Treasure","Bruno Mars","17 giugno 2013","2:56","Disco,,Funk,,Contemporary R&B","2_platino","can"
"Whatever It Takes","Imagine Dragons","9 maggio 2017","3:21","Elettropop,,Alternative R&B","2_platino","can"
"Wolves","Selena Gomez,Marshmello","25 ottobre 2017","3:18","Electronic dance music","2_platino","can"
"Whatcha Say","Jason Derulo","5 maggio 2009","3:43","Pop,,Contemporary R&B","2_platino","can"
"X","21 Savage,Metro Boomin","14 luglio 2016","4:18","Hip hop,,Trap","2_platino","can"
"You Belong with Me","Taylor Swift","4 novembre 2008","3:52","Country pop","2_platino","can"
"You're Beautiful","James Blunt","30 maggio 2005   settembre 2005   ","3:34","Soft rock,,Britpop","2_platino","can"
"Where Are Ü Now","Skrillex,Diplo,Justin Bieber","21 aprile 2015  (vedi date di pubblicazione)","4:10","Electronic dance music,,Ballata","2_platino","can"
"You Should See Me in a Crown","Billie Eilish","18 luglio 2018","3:00","Pop","2_platino","can"
"Yummy","Justin Bieber","3 gennaio 2020","3:30","Contemporary R&B,,Pop,,Trap","2_platino","can"
