"title","artists","date","duration","genre","award","nation"
"Do They Know It's Christmas?","AA.VV.,,(,Band Aid,)","3 dicembre 1984","3:55","Pop,,Musica natalizia","6_platino","uk"
"Perfect","Ed Sheeran","26 settembre 2017","4:22","Ballata","6_platino","uk"
