"title","artists","date","duration","genre","award","nation"
"Summer Paradise","Simple Plan","13 dicembre 2011    (feat. K'naan )  17 febbraio 2012  (feat. Sean Paul )  20 marzo 2013    (feat. Taka)  27 maggio 2013  (feat. MKTO )","3:55","Pop rock,,Reggae","1_platino","dk"
"Sweet About Me","Gabriella Cilmi","17 marzo 2008 (UK)  26 aprile 2008 (Australia)  6 giugno 2008 (Europa)","3:10","Pop soul,,Swing,,Jazz","1_platino","dk"
"Swalla","Jason Derulo","24 febbraio 2017","3:36","Elettropop,,Dance pop","1_platino","dk"
"Smells Like Teen Spirit","Nirvana","10 settembre 1991","5:02,(versione album),,4:30,(versione singolo)","Grunge,,Rock alternativo","1_platino","dk"
"Sweet Dreams (Are Made of This)","Eurythmics","5 maggio 1983","3:41","Synth pop,,New wave","1_platino","dk"
"Stay","Rihanna","7 gennaio 2013","4:00","Ballata,,Soul","1_platino","dk"
"Suit & Tie","Justin Timberlake","14 gennaio 2013","5:27","Contemporary R&B","1_platino","dk"
"SOS","Avicii","10 aprile 2019","2:37","Progressive house","1_platino","dk"
"Strip That Down","Liam Payne","19 maggio 2017","3:24","Contemporary R&B,,Pop rap","1_platino","dk"
"Take a Bow","Rihanna","15 aprile 2008","3:49","Contemporary R&B,,Soul","1_platino","dk"
"Talking Body","Tove Lo","13 gennaio 2015","3:58","Elettropop","1_platino","dk"
"Sweet Home Alabama","Lynyrd Skynyrd","24 giugno 1974","4:42","Southern rock,,Blues rock,,Rock and roll,,Boogie rock","1_platino","dk"
"Talk","Khalid","7 febbraio 2019","3:17","Contemporary R&B","1_platino","dk"
"Think Before I Talk","Astrid S","25 agosto 2017","3:04","Dance pop","1_platino","dk"
"Tranquillo","Gilli","16 febbraio 2018","3:28","Trap","1_platino","dk"
"Sucker","Jonas Brothers","1º marzo 2019","3:01","","1_platino","dk"
"That's What I Like","Bruno Mars","30 gennaio 2017","3:26","Contemporary R&B","1_platino","dk"
"Thank God It's Christmas","Queen","26 novembre 1984","4:19","Rock,,Musica natalizia","1_platino","dk"
"Thunder","Imagine Dragons","27 aprile 2017","3:07","Elettropop","1_platino","dk"
"Symphony","Clean Bandit","17 marzo 2017","3:32","Dance pop","1_platino","dk"
"A Thousand Years","Christina Perri","18 ottobre 2011","4:47","Pop,,Piano rock","1_platino","dk"
"#thatPOWER","will.i.am","18 marzo 2013","4:39","Dance","1_platino","dk"
"Trap Queen","Fetty Wap","22 aprile 2014","3:35","Trap","1_platino","dk"
"Unfaithful","Rihanna","2 maggio 2006","3:49","Pop,,Contemporary R&B","1_platino","dk"
"Take On Me","a-ha","16 settembre 1985","3:45","Synth pop,,New wave","1_platino","dk"
"Warwick Avenue","Duffy","26 maggio 2008","3:46","Jazz,,Soul","1_platino","dk"
"Watermelon Sugar","Harry Styles","17 novembre 2019","2:53","Indie pop,,Rock","1_platino","dk"
"Treasure","Bruno Mars","17 giugno 2013","2:56","Disco,,Funk,,Contemporary R&B","1_platino","dk"
"Thunderstruck","AC/DC","10 settembre 1990","4:52","Hard rock","1_platino","dk"
"Wake Me Up Before You Go-Go","Wham!","1984","3:50","Pop","1_platino","dk"
"Taki Taki","DJ Snake","28 settembre 2018","3:32","Reggaeton","1_platino","dk"
"Telephone","Lady Gaga","15 febbraio 2010","3:41","Dance pop,,Elettropop","1_platino","dk"
"When I'm Gone","Eminem","19 novembre 2005","4:41","Alternative hip hop,,Conscious hip hop","1_platino","dk"
"We Are Never Ever Getting Back Together","Taylor Swift","13 agosto 2012  (date di pubblicazione)","3:11","Dance pop,,Bubblegum pop","1_platino","dk"
"La varrio (El barrio)","Gilli","7 aprile 2017","3:08","Trap","1_platino","dk"
"This One's for You","David Guetta","13 maggio 2016","3:27","Electronic dance music","1_platino","dk"
"We Are Young","Fun.,Janelle Monáe","20 settembre 2011","4:10","Rock alternativo,,Indie pop,,Power pop","1_platino","dk"
"When Love Takes Over","David Guetta","21 aprile 2009","3:10","Dance pop,,Musica house,,Synth pop","1_platino","dk"
"Sweetener","Ariana Grande","17 agosto 2018","47:25","Pop,,Trap,,Contemporary R&B","1_platino","dk"
"Thank U, Next","Ariana Grande","3 novembre 2018","3:27","Pop,,Contemporary R&B","1_platino","dk"
"We No Speak Americano","Yolanda Be Cool","27 febbraio 2010","4:29","Electro swing","1_platino","dk"
"We Can't Stop","Miley Cyrus","3 giugno 2013","3:52","Dance pop","1_platino","dk"
"Tik Tok","Kesha","7 agosto 2009","3:20","Elettropop","1_platino","dk"
"Titanium","David Guetta","9 dicembre 2011","4:05","Electro house","1_platino","dk"
"Where Is the Love?","Black Eyed Peas,,accreditati come The Black Eyed Peas","4 dicembre 2003","4:32","Conscious hip hop","1_platino","dk"
"Yeah!","Usher","27 gennaio 2004","4:10","Crunk & B","1_platino","dk"
"When the Party's Over","Billie Eilish","17 ottobre 2018","3:16","Indie pop","1_platino","dk"
"Without Me","Eminem","14 maggio 2002","4:50","Comedy hip hop,,Musica demenziale","1_platino","dk"
"What About Us","Pink","10 agosto 2017","4:29","Pop,,Post-disco","1_platino","dk"
"What Doesn't Kill You (Stronger)","Kelly Clarkson","14 novembre 2011","3:41","Pop rock,,Dance pop","1_platino","dk"
"Wolves","Selena Gomez,Marshmello","25 ottobre 2017","3:18","Electronic dance music","1_platino","dk"
"You & I","One Direction","15 aprile 2014","3:57","Pop","1_platino","dk"
"Without Me","Halsey","4 ottobre 2018","3:21","","1_platino","dk"
"Wow","Post Malone","24 dicembre 2018","2:29","Hip hop","1_platino","dk"
"Who Says","John Mayer","13 ottobre 2009","2:59","Blues rock,,Rock acustico,,Soft rock","1_platino","dk"
"Womanizer","Britney Spears","26 settembre 2008","3:46","Elettropop","1_platino","dk"
"Young, Wild & Free","Snoop Dogg,Wiz Khalifa","11 ottobre 2011","3:27","Pop rap","1_platino","dk"
"Your Body Is a Wonderland","John Mayer","14 ottobre 2002","4:09,(album version)","Pop rock,,Soft rock","1_platino","dk"
"Your Song","Rita Ora","26 maggio 2017","3:01","Elettropop","1_platino","dk"
"You Make Me","Avicii","30 agosto 2013","3:53","Musica elettronica,,Dance","1_platino","dk"
"With or Without You","U2","16 marzo 1987","4:56","Pop rock","1_platino","dk"
"Whistle","Flo Rida","24 aprile 2012","3:45","Pop rap","1_platino","dk"
"Where Have You Been","Rihanna","8 maggio 2012  (date di pubblicazione)","4:02","Dance pop,,Electro house,,Techno","1_platino","dk"
"Wrecking Ball","Miley Cyrus","25 agosto 2013","3:43","Elettropop","1_platino","dk"
"XO Tour Llif3","Lil Uzi Vert","26 febbraio 2017","3:02","Alternative hip hop,,Emo rap","1_platino","dk"
"Work from Home","Fifth Harmony","26 febbraio 2016","3:34","","1_platino","dk"
