"title","artists","date","duration","genre","award","nation"
"Love Yourself","Justin Bieber","9 dicembre 2015","3:53","Musica acustica","5_platino","dk"
"Perfect","Ed Sheeran","26 settembre 2017","4:22","Ballata","5_platino","dk"
